venue_id,venue_name,year,num_papers,avg_citations
16403,international symposium on object/component/service-oriented real-time distributed computing,2015,36,6.777777777777778
16404,embedded software,2003,16,30.9375
16405,arXiv: Computers and Society,2011,14,17.0
16406,Library Trends,1995,3,4.0
16407,vlsi test symposium,1994,2,6.0
16408,latin american symposium on dependable computing,2003,3,35.333333333333336
16409,international conference on autonomic computing,2006,23,61.65217391304348
16410,The Electronic Library,2008,22,34.36363636363637
16411,distributed applications and interoperable systems,2006,21,30.571428571428573
16412,BMC Genomics,2015,11,20.181818181818183
16413,Ksii Transactions on Internet and Information Systems,2012,46,22.391304347826086
16414,Communications of The ACM,1965,53,48.16981132075472
16415,Journal of Communications and Networks,2010,11,19.363636363636363
16416,arXiv: Computation and Language,2009,23,15.565217391304348
16417,Computing,2003,9,91.55555555555556
16418,networking architecture and storages,2006,28,19.821428571428573
16419,Transactions on Computational Science,2012,1,10.0
16420,Data Mining and Knowledge Discovery,1998,11,310.0
16421,IET Software,2007,6,39.0
16422,autonomous minirobots for research and edutainment,2005,7,21.714285714285715
16423,logic-based program synthesis and transformation,2004,14,37.57142857142857
16424,foundations of genetic algorithms,1995,4,41.0
16425,Language and Linguistics Compass,2013,29,24.93103448275862
16426,electronic government,2002,47,27.361702127659573
16427,IEEE Journal of Biomedical and Health Informatics,2015,76,14.960526315789474
16428,static analysis symposium,1996,21,41.42857142857143
16429,languages and compilers for parallel computing,1993,32,55.96875
16430,metadata and semantics research,2010,26,20.03846153846154
16431,Journal of Documentation,2010,17,36.529411764705884
16432,Operations Research Letters,1997,18,40.5
16433,international workshop on openmp,2009,12,33.333333333333336
16434,Sustainable Development,2010,1,0.0
16435,Journal of Electrical and Computer Engineering,2015,31,0.6129032258064516
16436,Multimedia Systems,2003,7,180.14285714285714
16437,Empirical Software Engineering,1999,7,40.285714285714285
16438,BMC Medical Informatics and Decision Making,2004,17,37.0
16439,Software Testing Verification & Reliability,2014,26,31.153846153846153
16440,Siam Journal on Optimization,2002,21,145.57142857142858
16441,arXiv: Statistical Mechanics,2010,2,1.0
16442,combinatorial pattern matching,2006,19,29.157894736842106
16443,aspect oriented software development,2006,13,70.07692307692308
16444,local computer networks,1990,8,33.25
16445,Autonomous Agents and Multi-Agent Systems,2000,16,91.8125
16446,workshop on graph-theoretic concepts in computer science,1987,6,28.0
16447,Mathematical Social Sciences,2010,12,15.833333333333334
16448,international symposium on parallel and distributed computing,2006,10,25.8
16449,deontic logic in computer science,2006,16,25.9375
16450,international symposium on computer modeling measurement and evaluation,2002,14,47.214285714285715
16451,Internet Research,2014,19,39.0
16452,International Journal of Geographic Information Systems,1992,6,57.833333333333336
16453,fundamental approaches to software engineering,2005,17,41.8235294117647
16454,international conference on model transformation,2010,15,51.733333333333334
16455,Information Processing Letters,2003,50,34.62
16456,Journal of Computer Assisted Learning,2015,34,22.441176470588236
16457,optical network design and modelling,2003,22,38.31818181818182
16458,principles and practice of constraint programming,1998,29,49.06896551724138
16459,optical network design and modelling,2000,12,12.833333333333334
16460,arXiv: Quantum Physics,2005,5,21.2
16461,Journal of Automated Reasoning,1990,6,49.833333333333336
16462,information hiding,1998,20,176.45
16463,EPL,2011,10,47.9
16464,Journal of Automated Reasoning,2003,19,57.578947368421055
16465,Journal of Mathematical Imaging and Vision,2006,10,86.1
16466,very large data bases,2008,50,50.4
16467,analysis and modeling of faces and gestures,2003,7,178.57142857142858
16468,Australasian Journal of Information Systems,1993,4,3.5
16469,Information Retrieval,2001,15,86.6
16470,international symposium on autonomous decentralized systems,1995,9,13.444444444444445
16471,very large data bases,2010,45,65.55555555555556
16472,american control conference,1999,5,40.0
16473,Empirical Software Engineering,2002,13,53.84615384615385
16474,Journal of Clinical Virology,2010,1,12.0
16475,Computational Intelligence and Neuroscience,2012,8,27.5
16476,Computational Geometry: Theory and Applications,2000,9,51.0
16477,Journal of Lightwave Technology,2003,1,0.0
16478,Computer Graphics Forum,2013,49,37.714285714285715
16479,high performance computing for computational science (vector and parallel processing),1996,22,24.772727272727273
16480,networked digital technologies,2013,2,50.0
16481,medical informatics europe,2007,1,70.0
16482,eurographics workshop on parallel graphics and visualization,2002,11,48.81818181818182
16483,arXiv: Methodology,2007,1,50.0
16484,Online Information Review,2014,28,10.928571428571429
16485,IEEE Wireless Communications Letters,2014,50,31.6
16486,Australasian Journal of Information Systems,2004,17,16.352941176470587
16487,International Journal of Satellite Communications and Networking,2015,21,13.80952380952381
16488,International Journal of Computer Network and Information Security,2013,11,18.09090909090909
16489,International Journal of Intelligent Systems in Accounting Finance & Management,2015,7,15.571428571428571
16490,symposium on discrete algorithms,1993,10,65.2
16491,european conference on smart sensing and context,2006,13,17.076923076923077
16492,typed lambda calculus and applications,1997,18,29.333333333333332
16493,component based software engineering,2009,10,31.1
16494,verified software theories tools experiments,2008,11,38.0
16495,theory of cryptography conference,2010,17,44.470588235294116
16496,Business Process Management Journal,2002,13,73.15384615384616
16497,arXiv: Group Theory,2003,3,17.0
16498,pacific-asia conference on knowledge discovery and data mining,2009,11,24.0
16499,international conference of the ieee engineering in medicine and biology society,1998,2,57.5
16500,data compression conference,1991,12,29.916666666666668
16501,IEEE Transactions on Circuits and Systems I-regular Papers,2012,57,39.24561403508772
16502,international symposium on information theory,2000,1,84.0
16503,arXiv: Combinatorics,2008,16,20.9375
16504,Inflammatory Bowel Diseases,2004,1,0.0
16505,computer software and applications conference,1989,32,40.21875
16506,international conference on informatics in control automation and robotics,2014,58,14.120689655172415
16507,international conference on vlsi design,1995,14,36.285714285714285
16508,Geophysical Research Letters,2010,1,8.0
16509,motion in games,2009,17,29.823529411764707
16510,Chemical Engineering Science,2007,2,25.0
16511,formal methods for open object-based distributed systems,2008,2,74.0
16512,Information Retrieval,2003,12,47.833333333333336
16513,The Journal of Supercomputing,1997,7,58.0
16514,International Journal of Parallel Programming,1988,2,59.0
16515,unifying theories of programming,2008,11,24.0
16516,workshop on graph-theoretic concepts in computer science,1995,7,24.428571428571427
16517,Journal of Pharmacology and Experimental Therapeutics,2003,1,50.0
16518,automated software engineering,1997,11,47.27272727272727
16519,international workshop on fuzzy logic and applications,2005,20,24.0
16520,International Journal of Online Engineering (ijoe),2008,6,17.0
16521,Journal of Computer Security,2008,15,26.133333333333333
16522,artificial intelligence and the simulation of behaviour,1995,14,49.92857142857143
16523,component-based software engineering,2006,5,40.2
16524,Proceedings of the IEEE,2013,43,59.651162790697676
16525,Algorithmica,2013,21,41.095238095238095
16526,symposium on reliable distributed systems,2003,8,99.0
16527,formal modeling and analysis of timed systems,2009,17,32.05882352941177
16528,computer algebra in scientific computing,2010,20,24.15
16529,Management Information Systems Quarterly,1993,18,355.55555555555554
16530,Perspectivas Em Ciencia Da Informacao,2006,2,0.0
16531,Formal Aspects of Computing,1981,1,50.0
16532,job scheduling strategies for parallel processing,2004,14,80.92857142857143
16533,ubiquitous computing systems,2004,15,43.2
16534,application-specific systems architectures and processors,1994,10,27.5
16535,applications and theory of petri nets,1990,10,32.3
16536,location  and context awareness,2007,11,45.63636363636363
16537,applications and theory of petri nets,1991,17,46.470588235294116
16538,Acta Informatica,1984,3,37.333333333333336
16539,standardization and innovation in information technology,2003,17,29.235294117647058
16540,international conference on cryptology in india,2001,12,50.166666666666664
16541,international conference on web-based learning,2007,17,20.470588235294116
16542,discovery science,1992,16,45.8125
16543,international parallel and distributed processing symposium,1990,67,23.62686567164179
16544,robot soccer world cup,1999,42,34.23809523809524
16545,Computer Physics Communications,2012,48,45.104166666666664
16546,Parallel Processing Letters,2007,4,57.25
16547,asia pacific computer and human interaction,1998,34,47.470588235294116
16548,Algorithms,2016,1,50.0
16549,Computational Linguistics,1994,21,120.80952380952381
16550,Mathematical Logic Quarterly,2003,13,20.384615384615383
16551,brazilian symposium on bioinformatics,2009,18,26.27777777777778
16552,computer vision and pattern recognition,1992,69,81.6376811594203
16553,Quantum Information Processing,2011,13,39.92307692307692
16554,Advances in Bioinformatics,2015,5,3.4
16555,Electronic Journal of Combinatorics,2001,11,24.09090909090909
16556,Mathematical Methods of Operations Research,2001,11,30.636363636363637
16557,tools and algorithms for construction and analysis of systems,2005,18,95.88888888888889
16558,signal processing systems,2009,36,22.13888888888889
16559,mathematics of program construction,2002,8,25.75
16560,arXiv: Neural and Evolutionary Computing,2009,25,16.76
16561,Ai Magazine,2005,20,23.25
16562,Computational Linguistics,1998,12,270.5833333333333
16563,Knowledge Technology & Policy,2010,1,50.0
16564,Journal of Physics A,2005,1,64.0
16565,Brain Research,2009,1,50.0
16566,IEEE Transactions on Vehicular Technology,2007,10,35.3
16567,asia pacific web conference,2003,36,43.30555555555556
16568,knowledge management for health care procedures,2007,10,21.2
16569,IEEE Internet Computing,2010,29,88.13793103448276
16570,international conference on case-based reasoning,2009,6,29.833333333333332
16571,international conference on computer communications and networks,2003,12,17.083333333333332
16572,australasian conference on information security and privacy,1996,24,25.333333333333332
16573,formal methods in computer aided design,2001,1,4.0
16574,international conference on the theory and application of cryptology and information security,1998,16,109.625
16575,arXiv: Other Computer Science,2011,14,5.428571428571429
16576,Systems and Computers in Japan,1988,21,16.714285714285715
16577,conference of the centre for advanced studies on collaborative research,2010,22,21.40909090909091
16578,Algorithmica,2000,15,40.266666666666666
16579,Journal of Artificial Intelligence Research,2003,5,133.8
16580,ieee virtual reality conference,2006,23,23.91304347826087
16581,Ai Magazine,2001,19,57.473684210526315
16582,Real-time Systems,1997,5,58.6
16583,arXiv: Information Retrieval,2005,12,30.916666666666668
16584,workshop on graph-theoretic concepts in computer science,2007,4,18.5
16585,database programming languages,2001,7,26.285714285714285
16586,Journal of Lightwave Technology,2015,4,39.0
16587,foundations of software technology and theoretical computer science,2011,4,1.75
16588,international conference on multimedia and expo,2007,71,28.577464788732396
16589,Probability Theory and Related Fields,2011,3,37.666666666666664
16590,Journal of Scientific Computing,2005,15,61.2
16591,Sigecom Exchanges,2007,4,5.75
16592,multimedia signal processing,2001,66,32.31818181818182
16593,Industrial Management and Data Systems,2010,19,77.3157894736842
16594,Journal of Arabic and Islamic Studies,2005,3,196.66666666666666
16595,IEEE Pervasive Computing,2005,8,56.75
16596,usenix security symposium,2002,16,165.5625
16597,arXiv: Combinatorics,2005,8,19.375
16598,arXiv: Logic in Computer Science,2000,5,23.4
16599,international conference on web services,2006,11,61.27272727272727
16600,international conference on signal processing and multimedia applications,2010,23,14.217391304347826
16601,Computational Linguistics,1981,8,42.375
16602,PLOS Computational Biology,2016,6,11.833333333333334
16603,Cyberpsychology Behavior and Social Networking,2000,9,56.111111111111114
16604,international conference on computer graphics and interactive techniques,2003,77,82.1948051948052
16605,IEEE Transactions on Evolutionary Computation,2015,19,42.8421052631579
16606,iberian conference on pattern recognition and image analysis,2014,1,8.0
16607,modeling decisions for artificial intelligence,2006,16,25.8125
16608,International Journal of Knowledge-based and Intelligent Engineering Systems,2008,25,28.04
16609,arXiv: Human-Computer Interaction,2007,26,19.115384615384617
16610,computer aided verification,2006,23,60.43478260869565
16611,international world wide web conferences,2000,28,155.0
16612,Multimedia Tools and Applications,1999,23,27.26086956521739
16613,natural language generation,1993,14,20.571428571428573
16614,arXiv: Digital Libraries,2006,13,17.153846153846153
16615,arXiv: Differential Geometry,2012,3,25.666666666666668
16616,Journal of Digital Information,2007,8,26.125
16617,ad-hoc mobile and wireless networks,2005,6,27.333333333333332
16618,international conference on software maintenance,2002,7,32.57142857142857
16619,Ai Magazine,1991,8,361.625
16620,Fuel,2008,1,50.0
16621,symposium on theoretical aspects of computer science,2001,23,36.26086956521739
16622,Transactions on Rough Sets,2010,17,23.0
16623,arXiv: Algebraic Geometry,2011,7,16.428571428571427
16624,arXiv: Software Engineering,2003,20,33.15
16625,symposium on computational geometry,2014,28,21.857142857142858
16626,digital identity management,2003,4,80.5
16627,pacific rim international conference on multi-agents,2001,3,20.666666666666668
16628,Language and Linguistics Compass,2014,34,32.73529411764706
16629,Finite Fields and Their Applications,2011,11,34.45454545454545
16630,Journal of Robotics,2015,19,3.9473684210526314
16631,Digital Signal Processing,2000,6,58.333333333333336
16632,international conference on quality software,2006,13,51.53846153846154
16633,Ad Hoc & Sensor Wireless Networks,2011,1,4.0
16634,arXiv: Artificial Intelligence,2000,35,26.885714285714286
16635,Journal of Computational Neuroscience,1999,24,63.458333333333336
16636,articulated motion and deformable objects,2010,25,22.24
16637,artificial intelligence: methodology systems applications,2010,7,15.142857142857142
16638,international conference on wireless information networks and systems,2013,11,5.0
16639,the internet of things,2010,10,87.3
16640,The Electronic Library,2006,20,44.25
16641,Journal of Enterprise Information Management,2009,11,42.45454545454545
16642,International Journal of Rf Technologies: Research and Applications,2011,4,13.5
16643,Applied Ontology,2009,8,57.0
16644,Microelectronics Journal,2005,48,36.25
16645,world congress on computational intelligence,1994,93,76.05376344086021
16646,multiagent system technologies,2006,9,49.55555555555556
16647,arXiv: Performance,2001,1,3.0
16648,field and service robotics,2005,2,54.5
16649,Information Processing Letters,2014,21,21.19047619047619
16650,International Journal of Online Engineering (ijoe),2007,7,7.428571428571429
16651,The Information Society,2015,24,7.875
16652,IEEE Transactions on Network and Service Management,2015,21,4.476190476190476
16653,rewriting techniques and applications,1991,28,33.285714285714285
16654,IEEE Communications Letters,2006,5,37.0
16655,Journal of Computer Assisted Learning,2012,23,47.56521739130435
16656,international workshop on the web and databases,2010,4,16.75
16657,Library Hi Tech,2014,15,2.2
16658,european conference on cognitive ergonomics,2006,1,50.0
16659,arXiv: Robotics,2000,3,45.666666666666664
16660,Proceedings of the IEEE,2017,1,50.0
16661,international on-line testing symposium,2006,6,15.833333333333334
16662,Proceedings of the IEEE,2011,28,105.5
16663,european symposium on programming,2000,21,52.666666666666664
16664,pacific rim international symposium on dependable computing,2004,3,3.3333333333333335
16665,international workshop on self organizing systems,2007,10,23.3
16666,Computer Aided Geometric Design,2005,12,48.166666666666664
16667,rules and rule markup languages for the semantic web,2003,8,34.875
16668,Journal of Intelligent Information Systems,2001,1,30.0
16669,declarative agent languages and technologies,2004,10,46.0
16670,conference on current trends in theory and practice of informatics,2006,22,28.136363636363637
16671,Online Information Review,2013,22,17.5
16672,Annals of Biomedical Engineering,2004,1,5.0
16673,Requirements Engineering,1991,5,11.4
16674,ACM Sigarch Computer Architecture News,1993,8,36.75
16675,analysis and modeling of faces and gestures,2005,19,31.68421052631579
16676,standardization and innovation in information technology,2005,13,5.769230769230769
16677,Concurrency and Computation: Practice and Experience,2011,37,38.7027027027027
16678,fast software encryption,2002,8,51.625
16679,Cryptologia,2012,9,6.444444444444445
16680,practical aspects of declarative languages,2002,16,31.4375
16681,Theory and Practice of Logic Programming,2012,7,47.714285714285715
16682,Depression and Anxiety,2004,2,15.5
16683,Studia Logica,1990,8,19.75
16684,international conference on machine learning and cybernetics,2006,8,31.25
16685,international conference on neural computation theory and applications,2011,5,1.0
16686,computer algebra in scientific computing,2005,21,24.61904761904762
16687,artificial intelligence in education,2010,8,44.125
16688,web age information management,2001,23,23.391304347826086
16689,logic based program synthesis and transformation,2000,9,36.77777777777778
16690,declarative agent languages and technologies,2006,7,34.285714285714285
16691,Data Mining and Knowledge Discovery,2001,13,261.0769230769231
16692,arXiv: Performance,2012,9,8.777777777777779
16693,computer supported cooperative work in design,2015,71,1.8873239436619718
16694,communications and mobile computing,2015,93,21.333333333333332
16695,Contributions to Discrete Mathematics,2011,9,17.555555555555557
16696,Ai Magazine,2003,10,83.3
16697,The Journal of Supercomputing,2004,19,49.526315789473685
16698,international conference on computer graphics and interactive techniques,2010,131,41.19083969465649
16699,artificial intelligence and symbolic computation,1998,21,25.428571428571427
16700,Annals of Operations Research,2009,34,40.529411764705884
16701,IEEE Transactions on Intelligent Transportation Systems,2007,3,70.33333333333333
16702,international cryptology conference,1997,18,153.83333333333334
16703,non-linear speech processing,2009,21,20.428571428571427
16704,european workshop on multi agent systems,2010,4,26.75
16705,international conference on peer-to-peer computing,2005,2,12.0
16706,Nederlands Tijdschrift voor Geneeskunde,2003,5,1.4
16707,arXiv: Category Theory,2008,2,28.5
16708,Numerical Linear Algebra With Applications,2013,33,39.57575757575758
16709,theorem proving in higher order logics,1993,32,33.65625
16710,international conference / workshop on embedded computer systems: architectures modeling and simulation,2008,27,25.814814814814813
16711,International Journal of Web Engineering and Technology,2006,4,40.0
16712,Journal of High Speed Networks,2003,7,50.0
16713,Reports on Mathematical Logic,2004,2,1.5
16714,Annals of Mathematics and Artificial Intelligence,1998,27,46.148148148148145
16715,knowledge acquisition modeling and management,1993,16,37.8125
16716,Computer Speech & Language,2011,13,55.61538461538461
16717,Ai Magazine,1984,2,0.0
16718,geometric modeling and processing,2010,16,24.0625
16719,Dynamic Games and Applications,2012,5,26.4
16720,workshops on enabling technologies: infrastracture for collaborative enterprises,1998,30,30.333333333333332
16721,international workshop on peer to peer systems,2002,18,480.6666666666667
16722,arXiv: Quantum Physics,2006,8,22.5
16723,rewriting techniques and applications,2004,9,119.77777777777777
16724,languages and compilers for parallel computing,2010,16,37.6875
16725,defect and fault tolerance in vlsi and nanotechnology systems,2003,14,44.857142857142854
16726,Industrial Management and Data Systems,2007,26,88.11538461538461
16727,European Journal of Information Systems,2000,11,68.72727272727273
16728,european conference on object oriented programming,2000,9,40.666666666666664
16729,ACM Queue,2007,14,7.642857142857143
16730,application-specific systems architectures and processors,1995,9,26.333333333333332
16731,Journal of Information Communication and Ethics in Society,2007,7,35.857142857142854
16732,job scheduling strategies for parallel processing,2006,8,41.0
16733,Informatik - Forschung Und Entwicklung,2009,1,0.0
16734,IEEE Transactions on Network and Service Management,2012,4,27.25
16735,IEEE Transactions on Circuits and Systems,2009,2,0.0
16736,language resources and evaluation,2013,11,44.90909090909091
16737,International Journal of Dependable and Trustworthy Information Systems,2010,8,31.5
16738,Phonetica,2007,6,18.666666666666668
16739,Integrated Computer-aided Engineering,2009,14,33.785714285714285
16740,international cryptology conference,1996,30,123.66666666666667
16741,workshop on graph-theoretic concepts in computer science,1988,6,25.166666666666668
16742,working conference on reverse engineering,2004,5,30.0
16743,Program: Electronic Library and Information Systems,2011,10,27.8
16744,british national conference on databases,1995,13,15.0
16745,IEEE Network,2015,51,29.49019607843137
16746,rewriting techniques and applications,2000,16,34.25
16747,verified software: theories tools experiments,2012,3,19.666666666666668
16748,arXiv: Number Theory,2009,2,25.5
16749,symposium on computational geometry,1998,8,51.25
16750,Journal of the Acoustical Society of America,2000,1,9.0
16751,Journal of Systems and Information Technology,2010,5,40.0
16752,Journal of Combinatorial Theory,2003,40,32.825
16753,workshops on enabling technologies: infrastracture for collaborative enterprises,1997,7,19.714285714285715
16754,Mobile Information Systems,2015,27,3.185185185185185
16755,Advanced Robotics,2015,49,7.755102040816326
16756,international conference on computational logistics,1988,9,7.555555555555555
16757,arXiv: Computer Science and Game Theory,2006,8,33.125
16758,Internet Mathematics,2005,4,184.0
16759,applications of natural language to data bases,2005,41,25.097560975609756
16760,arXiv: Machine Learning,2011,30,24.433333333333334
16761,international cryptology conference,2001,12,196.16666666666666
16762,fuzzy systems and knowledge discovery,2012,150,11.133333333333333
16763,Quality and Reliability Engineering International,2013,48,26.875
16764,formal methods for open object-based distributed systems,1997,1,50.0
16765,Mathematics in Computer Science,2012,6,10.833333333333334
16766,arXiv: Databases,2002,4,18.5
16767,high performance transaction systems workshop,1987,7,65.85714285714286
16768,artificial intelligence methodology systems applications,2002,20,11.0
16769,Advances in Computers,1994,4,39.75
16770,International Journal on Semantic Web and Information Systems,2007,6,108.0
16771,arXiv: Programming Languages,2007,23,12.73913043478261
16772,IEICE Transactions on Information and Systems,2005,80,18.7125
16773,Expert Systems,2016,4,13.75
16774,simulation of adaptive behavior,2007,9,12.777777777777779
16775,Transactions on Data Hiding and Multimedia Security,2007,4,40.0
16776,Bell Labs Technical Journal,2006,17,15.588235294117647
16777,adaptive multimedia retrieval,2003,5,27.8
16778,aspect-oriented software development,1998,1,1.0
16779,public key cryptography,2000,24,85.625
16780,Siam Journal on Applied Dynamical Systems,2011,14,29.142857142857142
16781,Interactive Technology and Smart Education,2014,5,1.2
16782,logic-based program synthesis and transformation,1993,6,36.0
16783,Optimization Methods & Software,2013,10,13.6
16784,forum on specification and design languages,2014,20,4.9
16785,IEEE Transactions on Engineering Management,2014,20,3.95
16786,Software - Practice and Experience,2001,8,40.375
16787,workshops on enabling technologies: infrastracture for collaborative enterprises,2001,30,26.0
16788,Communications of The ACM,1958,5,50.0
16789,Journal of Vascular Surgery,1983,2,5.0
16790,local computer networks,1997,2,25.0
16791,Data Mining and Knowledge Discovery,1999,11,151.63636363636363
16792,Games and Economic Behavior,2000,9,35.77777777777778
16793,meeting of the association for computational linguistics,1997,7,239.57142857142858
16794,logic based program synthesis and transformation,2001,8,37.125
16795,Sensors and Actuators,2009,1,0.0
16796,Advances in Computers,1981,8,25.625
16797,Rheologica Acta,2009,1,14.0
16798,arXiv: Machine Learning,2010,22,31.181818181818183
16799,Algorithmic Operations Research,2007,8,35.375
16800,Transactions on Data Hiding and Multimedia Security,2009,4,41.5
16801,International Journal of Gerontology,2004,6,11.5
16802,Aslib Proceedings,2013,19,24.05263157894737
16803,Applied Physics Letters,2008,4,22.0
16804,types for proofs and programs,2007,11,30.363636363636363
16805,Revista Espanola De Cardiologia,2004,1,0.0
16806,Datenschutz Und Datensicherheit,2008,5,3.0
16807,IET Software,2011,15,33.4
16808,arXiv: Other Quantitative Biology,2008,2,50.0
16809,Journal of Parallel and Distributed Computing,2016,6,21.333333333333332
16810,statistical and scientific database management,1990,13,32.76923076923077
16811,brazilian symposium on bioinformatics,2008,17,14.294117647058824
16812,computer vision and pattern recognition,2005,2,509.0
16813,arXiv: Adaptation and Self-Organizing Systems,2006,2,38.0
16814,working ieee/ifip conference on software architecture,2009,19,31.736842105263158
16815,conference on decision and control,2005,11,76.0
16816,Management Information Systems Quarterly,2008,17,198.0
16817,Communications in Statistics - Simulation and Computation,2010,26,25.73076923076923
16818,topic maps research and applications,2008,12,18.083333333333332
16819,Journal of Heuristics,2003,14,38.42857142857143
16820,international conference on algorithms and complexity,2006,14,31.214285714285715
16821,international conference on parallel processing,1999,40,36.85
16822,international symposium on biomedical imaging,2004,17,25.823529411764707
16823,formal methods for open object-based distributed systems,2006,5,32.0
16824,Swarm Intelligence,2008,10,117.1
16825,Computers in Biology and Medicine,2008,25,37.36
16826,Journal of Vacuum Science & Technology B,2007,2,18.0
16827,international symposium on information theory,2009,15,95.2
16828,Journal of Functional Programming,1994,5,64.0
16829,computer aided modeling and design of communication links and networks,2006,2,2.5
16830,advanced information networking and applications,2009,8,8.0
16831,formal techniques for (networked and) distributed systems,2001,8,33.5
16832,Journal of Applied Probability,2015,18,2.5
16833,Knowledge and Information Systems,2006,7,52.142857142857146
16834,computer-based medical systems,2004,8,16.25
16835,intelligent information systems,1998,13,73.46153846153847
16836,Real-time Systems,1999,9,78.0
16837,South African Computer Journal,2013,10,2.4
16838,logic in databases,1995,4,64.5
16839,Performance Evaluation,2009,17,27.823529411764707
16840,IEEE Journal of Solid-state Circuits,2009,1,494.0
16841,arXiv: Adaptation and Self-Organizing Systems,2013,5,11.0
16842,Ibm Systems Journal,2007,15,52.53333333333333
16843,eurographics workshop on parallel graphics and visualization,2004,7,22.571428571428573
16844,conference on computational complexity,1998,11,59.0
16845,Autonomous Agents and Multi-Agent Systems,1999,35,93.68571428571428
16846,belgium netherlands conference on artificial intelligence,2006,2,16.0
16847,Journal of Computer Assisted Learning,2001,31,59.483870967741936
16848,Journal of Complexity,2010,6,12.166666666666666
16849,Inteligencia Artificialrevista Iberoamericana De Inteligencia Artificial,2006,12,18.5
16850,international conference on cryptology in india,2005,26,28.846153846153847
16851,Machine Learning,1999,23,170.95652173913044
16852,Behaviour & Information Technology,2016,6,17.333333333333332
16853,Journal of the Operational Research Society,2001,1,0.0
16854,International Journal on Document Analysis and Recognition,2000,6,37.166666666666664
16855,computational intelligence in bioinformatics and computational biology,2004,32,27.875
16856,arXiv: Rings and Algebras,2007,1,6.0
16857,IEEE Communications Surveys and Tutorials,2015,20,79.35
16858,Journal of Information Technology Education,2004,3,10.0
16859,trends in functional programming,2009,3,6.333333333333333
16860,symposium on theoretical aspects of computer science,2010,19,31.473684210526315
16861,systems man and cybernetics,1981,13,52.76923076923077
16862,Journal of High Speed Networks,2005,14,30.642857142857142
16863,International Journal of Medical Informatics,2015,39,15.435897435897436
16864,IEEE Transactions on Circuits and Systems I-regular Papers,2008,7,18.857142857142858
16865,international conference on e business,2010,26,17.0
16866,privacy enhancing technologies,2006,8,84.375
16867,Journal of Computational Chemistry,2000,22,99.27272727272727
16868,The Electronic Library,2011,17,35.64705882352941
16869,formal techniques for (networked and) distributed systems,2005,9,45.111111111111114
16870,web reasoning and rule systems,2009,15,39.93333333333333
16871,international conference on machine learning and applications,2005,2,27.0
16872,Software Process: Improvement and Practice,2010,2,62.5
16873,Economic Systems Research,1997,1,50.0
16874,workshop on graph-theoretic concepts in computer science,1990,6,39.0
16875,european conference on mobile robots,2009,2,7.0
16876,implementation and application of functional languages,1997,16,34.75
16877,arXiv: Computational Complexity,2003,7,44.142857142857146
16878,public key cryptography,2002,20,70.0
16879,agent and multi-agent systems: technologies and applications,2007,1,50.0
16880,international professional communication conference,2014,22,2.5
16881,Information Management & Computer Security,2014,5,4.6
16882,The Journal of China Universities of Posts and Telecommunications,2010,1,27.0
16883,arXiv: Computational Engineering Finance and Science,2004,3,43.666666666666664
16884,Computational Materials Science,1992,1,0.0
16885,European Transactions on Telecommunications,1998,13,41.30769230769231
16886,ifip international conference on theoretical computer science,2008,4,36.5
16887,workshop on information technologies and systems,2006,13,34.23076923076923
16888,Journal of Intelligent and Fuzzy Systems,2000,26,34.69230769230769
16889,IEEE Design & Test of Computers,2002,12,53.083333333333336
16890,Real-time Systems,2000,7,50.0
16891,job scheduling strategies for parallel processing,2007,6,32.666666666666664
16892,Informatik - Forschung Und Entwicklung,1999,7,14.857142857142858
16893,mobile adhoc and sensor systems,2005,13,61.23076923076923
16894,australasian conference on information security and privacy,1999,23,33.73913043478261
16895,international conference on acoustics speech and signal processing,1988,3,43.333333333333336
16896,microelectronics systems education,2015,14,4.5
16897,arXiv: Multiagent Systems,2009,14,10.571428571428571
16898,Information Economics and Policy,2001,7,11.142857142857142
16899,international conference on mobile and ubiquitous systems: networking and services,2005,1,34.0
16900,AStA Wirtschafts- und Sozialstatistisches Archiv,2012,2,0.5
16901,IEEE Computer Graphics and Applications,1997,7,40.42857142857143
16902,IEEE Transactions on Acoustics Speech and Signal Processing,1988,31,111.03225806451613
16903,Journal of Applied Non-Classical Logics,2011,9,40.44444444444444
16904,Archives of Disease in Childhood,2010,1,50.0
16905,Journal of Mathematical Physics,2006,1,50.0
16906,J3ea,2012,1,50.0
16907,European Management Journal,2005,2,26.0
16908,logical aspects of computational linguistics,2001,14,40.42857142857143
16909,Revue Francophone Des Laboratoires,2004,2,82.0
16910,algorithmic game theory,2010,25,34.0
16911,international conference on telecommunications,2002,12,35.5
16912,Web Intelligence and Agent Systems: An International Journal,2004,13,34.30769230769231
16913,Journal of The Optical Society of America A-optics Image Science and Vision,2016,3,33.333333333333336
16914,international conference on distributed smart cameras,2012,15,11.266666666666667
16915,randomization and approximation techniques in computer science,2001,24,34.125
16916,Iee Proceedings-software,2006,3,2.6666666666666665
16917,Spring,2003,4,1.75
16918,Journal of Computer Assisted Learning,2002,32,64.53125
16919,international conference on computer aided design,2005,3,41.666666666666664
16920,Journal on Data Semantics,2005,8,40.25
16921,formal techniques for networked and distributed systems,2000,14,42.57142857142857
16922,local computer networks,1991,7,25.714285714285715
16923,Artificial Intelligence Review,2001,16,48.8125
16924,arXiv: Probability,2005,2,26.0
16925,Telecommunications Policy,2009,2,28.5
